SaleID,CustomerID,ProductID,Quantity,SaleDate,FeedbackScore
8521,892,25,,2023-09-23 08:00:00,5.0
8522,203,10,2.0,2023-01-01 01:00:00,1.0
8523,277,5,2.0,2023-12-01 16:00:00,4.0
8524,543,38,3.0,2023-09-09 23:00:00,2.0
8525,606,39,3.0,2023-04-24 08:00:00,2.0
8526,191,26,1.0,2024-02-13 20:00:00,3.0
8527,709,31,3.0,2023-05-10 21:00:00,2.0
8528,605,30,1.0,2024-01-30 09:00:00,4.0
8529,281,15,,2023-06-06 18:00:00,
8530,906,19,-1.0,2023-01-09 21:00:00,4.0
8531,99,40,3.0,2023-02-02 10:00:00,
8532,64,29,,2023-05-26 16:00:00,2.0
8533,708,25,3.0,2024-01-03 09:00:00,4.0
8534,542,10,1.0,2023-03-27 03:00:00,4.0
8535,137,45,-1.0,2023-08-14 20:00:00,1.0
8536,78,13,-1.0,2023-09-14 10:00:00,3.0
8537,219,12,-1.0,2023-12-15 05:00:00,1.0
8538,309,21,2.0,2023-12-29 19:00:00,1.0
8539,538,36,3.0,2023-12-19 17:00:00,4.0
8540,884,1,2.0,2023-06-23 15:00:00,
8541,533,38,-1.0,2023-06-07 20:00:00,
8542,923,10,3.0,2023-01-25 07:00:00,
8543,523,48,2.0,2024-02-17 23:00:00,5.0
8544,647,24,,2024-02-21 02:00:00,5.0
8545,600,29,,2023-01-05 20:00:00,
8546,453,32,1.0,2023-10-04 20:00:00,4.0
8547,52,46,,2024-01-12 09:00:00,4.0
8548,846,45,2.0,2024-02-19 15:00:00,2.0
8549,424,11,3.0,2024-01-09 07:00:00,2.0
8550,240,27,-1.0,2023-03-15 11:00:00,2.0
8551,357,37,3.0,2023-03-20 03:00:00,1.0
8552,422,50,2.0,2023-05-15 08:00:00,1.0
8553,5,37,2.0,2023-01-22 22:00:00,
8554,988,19,3.0,2023-11-18 21:00:00,1.0
8555,633,4,3.0,2023-05-03 18:00:00,
8556,726,27,2.0,2023-07-06 09:00:00,4.0
8557,887,17,,2023-08-24 15:00:00,4.0
8558,819,19,3.0,2023-09-10 11:00:00,
8559,396,45,3.0,2023-02-09 23:00:00,2.0
8560,284,27,-1.0,2023-09-22 06:00:00,5.0
8561,497,24,3.0,2023-06-01 09:00:00,5.0
8562,602,18,1.0,2023-02-13 18:00:00,2.0
8563,766,16,2.0,2023-05-21 20:00:00,
8564,917,19,2.0,2023-06-03 04:00:00,1.0
8565,410,22,,2023-08-29 16:00:00,5.0
8566,598,27,1.0,2024-01-12 21:00:00,4.0
8567,222,7,,2023-10-01 21:00:00,2.0
8568,335,20,2.0,2023-08-04 19:00:00,5.0
8569,360,1,3.0,2023-03-08 23:00:00,2.0
8570,923,3,,2023-05-31 10:00:00,4.0
8571,752,2,3.0,2024-02-11 14:00:00,
8572,740,22,,2023-10-04 11:00:00,2.0
8573,187,29,2.0,2024-02-21 13:00:00,2.0
8574,550,10,,2023-02-02 23:00:00,2.0
8575,619,25,,2023-05-08 08:00:00,4.0
8576,633,32,3.0,2023-03-24 12:00:00,1.0
8577,556,7,2.0,2023-05-30 22:00:00,4.0
8578,818,2,2.0,2023-02-08 21:00:00,1.0
8579,400,40,,2023-11-06 08:00:00,1.0
8580,460,43,2.0,2023-08-23 10:00:00,2.0
8581,816,36,2.0,2023-03-12 02:00:00,
8582,980,19,,2023-06-24 03:00:00,3.0
8583,880,3,,2023-09-26 14:00:00,1.0
8584,178,8,1.0,2023-06-21 12:00:00,5.0
8585,900,39,2.0,2023-02-11 04:00:00,2.0
8586,612,9,-1.0,2023-05-01 16:00:00,3.0
8587,322,19,3.0,2023-06-07 10:00:00,5.0
8588,755,36,-1.0,2023-08-24 18:00:00,4.0
8589,448,10,,2023-05-09 21:00:00,4.0
8590,775,19,,2023-05-12 11:00:00,3.0
8591,957,9,2.0,2023-03-17 23:00:00,4.0
8592,425,22,2.0,2024-02-05 22:00:00,4.0
8593,456,38,2.0,2023-02-15 18:00:00,3.0
8594,572,2,-1.0,2023-04-29 12:00:00,
8595,50,21,,2023-05-20 06:00:00,1.0
8596,912,3,-1.0,2023-01-02 14:00:00,5.0
8597,340,49,2.0,2023-09-30 12:00:00,
8598,475,43,3.0,2024-01-30 17:00:00,1.0
8599,196,30,3.0,2023-05-20 20:00:00,4.0
8600,902,19,3.0,2023-11-22 13:00:00,4.0
8601,7,43,,2023-12-09 12:00:00,5.0
8602,373,36,3.0,2024-01-20 11:00:00,2.0
8603,495,5,3.0,2023-04-12 04:00:00,2.0
8604,934,30,-1.0,2023-07-30 03:00:00,4.0
8605,402,24,,2023-08-11 18:00:00,2.0
8606,515,11,1.0,2023-07-20 11:00:00,2.0
8607,235,7,3.0,2023-12-20 04:00:00,5.0
8608,937,39,2.0,2023-01-29 14:00:00,
8609,691,1,,2023-07-19 23:00:00,1.0
8610,427,3,2.0,2023-11-06 21:00:00,2.0
8611,529,14,2.0,2023-04-09 01:00:00,5.0
8612,768,8,1.0,2023-09-22 17:00:00,2.0
8613,498,31,-1.0,2023-07-10 09:00:00,1.0
8614,71,28,1.0,2023-12-09 05:00:00,
8615,136,28,2.0,2023-04-25 16:00:00,2.0
8616,786,28,2.0,2023-12-03 09:00:00,5.0
8617,545,14,1.0,2023-02-13 08:00:00,3.0
8618,163,15,3.0,2023-11-09 03:00:00,4.0
8619,52,21,,2023-02-22 17:00:00,
8620,94,41,-1.0,2024-01-22 01:00:00,3.0
8621,557,39,2.0,2023-10-22 03:00:00,5.0
8622,9,21,2.0,2023-01-12 13:00:00,
8623,820,41,2.0,2023-07-31 20:00:00,4.0
8624,851,21,1.0,2023-04-10 06:00:00,1.0
8625,979,45,1.0,2023-01-24 19:00:00,3.0
8626,47,15,3.0,2023-03-01 19:00:00,3.0
8627,361,21,2.0,2023-08-12 00:00:00,1.0
8628,914,27,3.0,2023-08-15 21:00:00,4.0
8629,186,36,1.0,2023-02-11 23:00:00,3.0
8630,700,8,1.0,2023-07-09 07:00:00,3.0
8631,418,48,3.0,2024-01-03 08:00:00,4.0
8632,56,27,1.0,2023-03-28 00:00:00,3.0
8633,260,7,-1.0,2023-02-17 08:00:00,1.0
8634,219,27,1.0,2023-08-11 15:00:00,1.0
8635,981,16,2.0,2023-01-13 06:00:00,2.0
8636,577,14,1.0,2023-04-11 03:00:00,2.0
8637,551,49,-1.0,2023-06-16 14:00:00,3.0
8638,590,49,1.0,2023-06-05 21:00:00,2.0
8639,477,23,,2024-01-20 06:00:00,1.0
8640,824,28,,2023-04-24 07:00:00,4.0
8641,467,30,,2024-01-19 07:00:00,2.0
8642,567,10,-1.0,2023-08-03 14:00:00,
8643,425,20,1.0,2023-04-28 00:00:00,4.0
8644,219,20,3.0,2023-01-24 04:00:00,5.0
8645,569,40,,2024-01-07 21:00:00,
8646,35,25,-1.0,2023-07-19 19:00:00,5.0
8647,210,15,,2023-04-13 21:00:00,4.0
8648,327,27,1.0,2023-06-05 18:00:00,5.0
8649,970,46,1.0,2023-06-28 14:00:00,5.0
8650,436,30,1.0,2023-04-19 12:00:00,1.0
8651,149,11,1.0,2023-01-16 02:00:00,
8652,574,8,-1.0,2023-10-16 12:00:00,1.0
8653,654,20,-1.0,2023-03-13 00:00:00,4.0
8654,220,40,2.0,2023-03-31 03:00:00,3.0
8655,469,22,3.0,2023-05-15 23:00:00,2.0
8656,807,2,3.0,2023-04-10 07:00:00,3.0
8657,516,15,-1.0,2023-11-01 18:00:00,5.0
8658,388,5,2.0,2023-06-29 15:00:00,1.0
8659,998,43,-1.0,2023-02-24 16:00:00,
8660,386,40,-1.0,2023-06-13 18:00:00,2.0
8661,147,26,3.0,2023-09-15 15:00:00,2.0
8662,800,40,,2023-03-08 07:00:00,
8663,458,9,-1.0,2024-01-27 03:00:00,1.0
8664,313,2,2.0,2023-04-01 02:00:00,2.0
8665,990,33,-1.0,2023-04-10 20:00:00,3.0
8666,275,29,1.0,2023-01-14 05:00:00,5.0
8667,88,22,2.0,2023-08-07 01:00:00,5.0
8668,230,35,,2023-07-31 04:00:00,
8669,686,39,1.0,2023-06-18 04:00:00,2.0
8670,861,48,2.0,2023-05-06 20:00:00,1.0
8671,645,33,,2023-12-09 20:00:00,2.0
8672,420,47,-1.0,2023-08-09 15:00:00,3.0
8673,378,7,3.0,2023-06-15 12:00:00,2.0
8674,985,1,-1.0,2023-08-12 18:00:00,1.0
8675,858,6,1.0,2023-06-22 05:00:00,
8676,115,1,1.0,2023-02-10 14:00:00,3.0
8677,794,18,1.0,2023-10-31 19:00:00,3.0
8678,396,24,3.0,2023-02-09 18:00:00,5.0
8679,145,37,3.0,2024-01-23 18:00:00,
8680,97,38,2.0,2023-07-29 00:00:00,1.0
8681,854,37,2.0,2024-02-10 10:00:00,1.0
8682,50,22,-1.0,2023-11-09 02:00:00,1.0
8683,856,37,2.0,2023-03-10 08:00:00,3.0
8684,348,31,3.0,2023-02-23 18:00:00,1.0
8685,109,30,3.0,2023-02-27 12:00:00,1.0
8686,539,8,3.0,2023-03-22 13:00:00,5.0
8687,408,18,,2023-07-14 19:00:00,5.0
8688,258,31,2.0,2023-02-07 04:00:00,5.0
8689,343,30,3.0,2023-10-31 15:00:00,
8690,283,23,1.0,2023-07-23 04:00:00,
8691,620,14,3.0,2023-11-26 10:00:00,4.0
8692,459,26,-1.0,2023-12-08 10:00:00,5.0
8693,859,32,-1.0,2024-01-26 19:00:00,
8694,41,5,2.0,2023-04-13 18:00:00,3.0
8695,859,6,-1.0,2023-11-16 01:00:00,4.0
8696,839,20,-1.0,2023-03-21 17:00:00,2.0
8697,117,28,3.0,2023-04-25 00:00:00,
8698,482,35,-1.0,2023-01-31 06:00:00,3.0
8699,503,38,-1.0,2023-10-28 14:00:00,3.0
8700,332,39,2.0,2023-12-10 13:00:00,
8701,822,17,3.0,2023-03-16 20:00:00,5.0
8702,955,31,1.0,2023-06-10 05:00:00,
8703,41,37,1.0,2023-09-24 18:00:00,5.0
8704,833,23,,2023-02-09 00:00:00,2.0
8705,654,7,-1.0,2023-04-05 09:00:00,4.0
8706,292,37,-1.0,2023-02-04 08:00:00,1.0
8707,208,10,3.0,2023-10-31 02:00:00,
8708,963,34,-1.0,2023-02-27 21:00:00,1.0
8709,18,26,2.0,2023-05-29 12:00:00,4.0
8710,849,24,3.0,2023-08-15 05:00:00,2.0
8711,788,23,3.0,2023-11-23 03:00:00,4.0
8712,608,40,,2023-08-26 02:00:00,4.0
8713,642,49,1.0,2023-11-25 06:00:00,3.0
8714,363,20,-1.0,2023-03-19 20:00:00,3.0
8715,268,46,3.0,2023-12-08 18:00:00,3.0
8716,786,25,1.0,2023-11-08 22:00:00,3.0
8717,874,24,-1.0,2023-02-03 14:00:00,
8718,854,50,-1.0,2023-07-20 05:00:00,4.0
8719,989,41,2.0,2024-01-17 08:00:00,5.0
8720,34,3,-1.0,2023-11-09 23:00:00,
8721,383,45,-1.0,2023-12-02 16:00:00,5.0
8722,544,48,1.0,2023-07-07 06:00:00,1.0
8723,925,8,2.0,2023-04-20 16:00:00,2.0
8724,331,43,,2024-01-06 20:00:00,
8725,196,11,2.0,2023-12-26 07:00:00,1.0
8726,898,23,3.0,2023-11-23 08:00:00,
8727,684,3,3.0,2023-07-02 20:00:00,5.0
8728,877,25,,2023-01-07 01:00:00,4.0
8729,789,44,-1.0,2023-09-27 11:00:00,
8730,123,41,1.0,2023-03-26 17:00:00,4.0
8731,786,5,1.0,2024-01-16 07:00:00,4.0
8732,759,15,3.0,2023-02-18 13:00:00,3.0
8733,289,10,3.0,2023-03-27 10:00:00,4.0
8734,953,29,1.0,2023-06-06 16:00:00,3.0
8735,149,45,-1.0,2023-07-04 19:00:00,4.0
8736,350,32,3.0,2023-05-23 22:00:00,4.0
8737,215,36,3.0,2023-12-08 06:00:00,3.0
8738,798,43,3.0,2023-12-31 17:00:00,2.0
8739,437,37,,2023-10-22 13:00:00,1.0
8740,278,33,-1.0,2023-07-01 17:00:00,2.0
8741,18,6,2.0,2023-03-15 19:00:00,
8742,129,23,2.0,2023-05-27 07:00:00,2.0
8743,343,38,1.0,2023-01-12 07:00:00,4.0
8744,562,18,2.0,2023-12-18 12:00:00,4.0
8745,852,4,-1.0,2023-03-26 16:00:00,5.0
8746,743,10,1.0,2024-02-07 16:00:00,3.0
8747,709,6,1.0,2023-06-08 18:00:00,3.0
8748,470,3,,2023-07-01 02:00:00,4.0
8749,34,50,1.0,2023-01-23 17:00:00,1.0
8750,96,7,2.0,2023-05-16 01:00:00,1.0
8751,834,38,2.0,2023-12-21 06:00:00,3.0
8752,59,34,2.0,2024-02-18 06:00:00,4.0
8753,282,35,2.0,2023-11-12 04:00:00,4.0
8754,329,26,1.0,2023-02-08 08:00:00,
8755,719,44,-1.0,2024-01-15 22:00:00,4.0
8756,48,42,,2023-10-04 16:00:00,1.0
8757,174,28,,2023-11-17 14:00:00,3.0
8758,447,30,,2023-12-09 22:00:00,1.0
8759,59,26,-1.0,2023-10-24 22:00:00,
8760,414,33,3.0,2023-06-28 06:00:00,5.0
8761,90,37,-1.0,2023-05-05 07:00:00,
8762,489,12,1.0,2023-01-06 10:00:00,
8763,3,16,1.0,2023-11-29 12:00:00,5.0
8764,179,35,,2023-04-22 03:00:00,4.0
8765,605,33,,2023-10-25 10:00:00,2.0
8766,322,35,-1.0,2023-05-15 07:00:00,
8767,899,41,2.0,2023-11-17 13:00:00,2.0
8768,890,13,-1.0,2023-08-13 16:00:00,5.0
8769,998,43,3.0,2023-01-26 14:00:00,
8770,484,15,3.0,2024-02-17 14:00:00,4.0
8771,153,17,1.0,2023-03-03 02:00:00,4.0
8772,227,34,2.0,2023-07-07 09:00:00,1.0
8773,998,43,1.0,2023-05-07 18:00:00,1.0
8774,247,22,-1.0,2023-04-11 19:00:00,3.0
8775,245,22,-1.0,2023-07-31 21:00:00,
8776,992,5,,2023-05-18 06:00:00,2.0
8777,108,7,1.0,2023-10-08 17:00:00,1.0
8778,652,6,3.0,2023-03-04 12:00:00,5.0
8779,741,10,2.0,2023-03-05 09:00:00,1.0
8780,401,13,-1.0,2024-01-15 21:00:00,
8781,91,38,3.0,2023-06-26 08:00:00,3.0
8782,182,32,1.0,2023-11-17 06:00:00,5.0
8783,197,35,,2023-07-04 14:00:00,4.0
8784,148,11,3.0,2023-01-17 06:00:00,3.0
8785,138,30,1.0,2024-02-15 18:00:00,
8786,724,37,1.0,2023-10-24 20:00:00,5.0
8787,260,33,-1.0,2023-09-04 09:00:00,4.0
8788,828,40,3.0,2023-12-25 00:00:00,5.0
8789,750,25,2.0,2023-07-20 06:00:00,1.0
8790,443,45,2.0,2024-01-09 02:00:00,2.0
8791,457,23,2.0,2023-12-10 06:00:00,5.0
8792,863,27,2.0,2023-12-02 04:00:00,2.0
8793,620,50,2.0,2024-02-12 14:00:00,3.0
8794,727,41,3.0,2023-06-16 09:00:00,5.0
8795,319,16,-1.0,2024-02-02 23:00:00,4.0
8796,531,17,-1.0,2023-10-03 09:00:00,1.0
8797,809,14,2.0,2023-08-10 15:00:00,
8798,892,18,-1.0,2023-10-24 15:00:00,2.0
8799,184,50,,2023-04-11 21:00:00,2.0
8800,883,47,,2023-08-22 12:00:00,2.0
8801,446,13,1.0,2023-03-14 22:00:00,1.0
8802,127,11,2.0,2024-01-11 15:00:00,1.0
8803,838,15,1.0,2024-02-09 22:00:00,5.0
8804,682,34,2.0,2023-01-15 02:00:00,4.0
8805,593,8,1.0,2023-12-17 07:00:00,3.0
8806,117,31,2.0,2023-02-25 21:00:00,5.0
8807,512,36,-1.0,2024-02-02 16:00:00,1.0
8808,437,20,2.0,2023-11-29 14:00:00,5.0
8809,118,42,2.0,2023-06-01 16:00:00,2.0
8810,552,24,-1.0,2023-01-14 17:00:00,1.0
8811,932,46,-1.0,2024-01-03 20:00:00,3.0
8812,802,21,3.0,2023-05-06 04:00:00,1.0
8813,388,25,2.0,2023-10-18 00:00:00,5.0
8814,175,38,,2023-06-20 10:00:00,5.0
8815,697,26,2.0,2023-04-07 18:00:00,1.0
8816,390,12,3.0,2023-10-05 19:00:00,4.0
8817,623,5,3.0,2023-10-20 01:00:00,2.0
8818,515,29,3.0,2023-06-24 21:00:00,4.0
8819,7,40,,2023-05-28 21:00:00,
8820,91,29,,2023-12-15 11:00:00,3.0
8821,502,40,,2023-06-25 03:00:00,1.0
8822,167,41,-1.0,2024-01-23 22:00:00,4.0
8823,737,8,-1.0,2024-01-08 08:00:00,
8824,22,6,3.0,2023-09-15 17:00:00,1.0
8825,654,15,,2023-03-10 07:00:00,5.0
8826,136,20,1.0,2023-01-03 12:00:00,2.0
8827,850,47,1.0,2023-02-21 16:00:00,1.0
8828,670,39,2.0,2023-08-29 00:00:00,2.0
8829,627,26,1.0,2023-08-03 00:00:00,2.0
8830,436,4,-1.0,2023-04-08 15:00:00,4.0
8831,357,50,2.0,2023-03-30 08:00:00,
8832,818,26,-1.0,2023-03-05 12:00:00,3.0
8833,65,20,2.0,2023-11-14 09:00:00,2.0
8834,952,8,2.0,2023-01-07 09:00:00,1.0
8835,347,42,1.0,2023-01-21 01:00:00,1.0
8836,453,13,-1.0,2023-09-13 02:00:00,3.0
8837,163,41,3.0,2023-11-16 18:00:00,1.0
8838,411,35,2.0,2023-10-23 21:00:00,
8839,336,27,2.0,2023-03-15 10:00:00,3.0
8840,169,13,2.0,2023-11-18 11:00:00,5.0
8841,147,38,,2024-01-14 09:00:00,1.0
8842,995,27,,2023-11-08 15:00:00,5.0
8843,86,41,-1.0,2023-09-16 20:00:00,
8844,433,43,2.0,2023-07-22 05:00:00,5.0
8845,155,14,2.0,2023-04-23 23:00:00,2.0
8846,550,39,-1.0,2023-10-09 22:00:00,1.0
8847,633,11,,2023-06-22 22:00:00,5.0
8848,690,45,3.0,2023-02-25 13:00:00,2.0
8849,666,29,3.0,2023-12-16 02:00:00,3.0
8850,499,6,3.0,2024-01-27 05:00:00,5.0
8851,126,2,1.0,2024-02-09 11:00:00,1.0
8852,619,18,3.0,2024-01-16 01:00:00,3.0
8853,606,21,2.0,2023-06-10 10:00:00,
8854,688,38,-1.0,2023-12-14 12:00:00,2.0
8855,673,50,2.0,2023-06-21 20:00:00,
8856,236,5,1.0,2024-01-09 11:00:00,
8857,912,33,1.0,2023-07-19 12:00:00,1.0
8858,92,9,1.0,2023-04-30 10:00:00,5.0
8859,68,28,,2023-02-27 18:00:00,1.0
8860,977,26,2.0,2023-09-05 13:00:00,3.0
8861,911,37,-1.0,2023-05-08 19:00:00,
8862,475,30,2.0,2024-01-13 10:00:00,4.0
8863,307,31,-1.0,2023-06-01 05:00:00,
8864,535,13,2.0,2024-01-29 23:00:00,4.0
8865,685,7,2.0,2024-01-08 21:00:00,4.0
8866,343,41,1.0,2023-05-07 04:00:00,4.0
8867,809,17,1.0,2023-05-04 17:00:00,
8868,246,49,-1.0,2023-12-27 06:00:00,3.0
8869,322,22,1.0,2023-09-13 16:00:00,3.0
8870,154,43,,2024-01-02 17:00:00,4.0
8871,449,39,-1.0,2023-06-27 15:00:00,
8872,819,27,1.0,2023-01-27 21:00:00,3.0
8873,142,26,2.0,2024-02-07 05:00:00,1.0
8874,596,37,1.0,2023-03-28 10:00:00,3.0
8875,856,49,1.0,2023-01-15 05:00:00,2.0
8876,511,11,,2023-12-02 01:00:00,3.0
8877,145,32,,2023-03-09 14:00:00,1.0
8878,795,20,,2023-10-25 13:00:00,1.0
8879,84,48,1.0,2023-08-30 12:00:00,2.0
8880,500,4,1.0,2023-10-27 08:00:00,3.0
8881,29,4,,2023-12-10 00:00:00,1.0
8882,490,49,3.0,2023-08-17 03:00:00,
8883,81,41,2.0,2024-01-21 12:00:00,2.0
8884,915,10,2.0,2023-01-04 02:00:00,2.0
8885,798,41,,2023-12-26 17:00:00,4.0
8886,66,8,2.0,2024-01-20 13:00:00,1.0
8887,399,42,1.0,2023-03-27 11:00:00,
8888,259,47,2.0,2023-04-16 21:00:00,5.0
8889,841,2,2.0,2023-02-24 05:00:00,3.0
8890,356,33,,2023-09-02 21:00:00,4.0
8891,813,40,,2023-11-04 00:00:00,5.0
8892,368,11,-1.0,2023-02-24 08:00:00,
8893,160,33,3.0,2023-12-18 04:00:00,4.0
8894,706,27,-1.0,2024-01-14 22:00:00,
8895,973,20,-1.0,2023-04-19 07:00:00,4.0
8896,48,27,,2023-04-18 05:00:00,1.0
8897,144,7,,2023-05-13 18:00:00,3.0
8898,806,23,3.0,2023-04-26 08:00:00,2.0
8899,389,8,3.0,2023-07-21 07:00:00,
8900,721,6,3.0,2023-06-25 23:00:00,1.0
8901,450,24,-1.0,2024-02-07 01:00:00,5.0
8902,22,16,1.0,2023-03-29 18:00:00,
8903,107,42,1.0,2023-04-22 15:00:00,2.0
8904,572,12,1.0,2023-02-27 19:00:00,3.0
8905,999,41,3.0,2024-01-08 03:00:00,4.0
8906,365,36,3.0,2024-02-07 11:00:00,3.0
8907,8,34,1.0,2023-10-23 03:00:00,2.0
8908,749,45,2.0,2023-02-23 07:00:00,4.0
8909,779,42,-1.0,2023-02-03 12:00:00,4.0
8910,907,10,,2023-03-06 19:00:00,2.0
8911,957,38,-1.0,2024-01-31 06:00:00,4.0
8912,620,50,-1.0,2023-07-10 06:00:00,
8913,244,48,,2024-02-07 21:00:00,4.0
8914,928,37,2.0,2023-07-21 17:00:00,3.0
8915,826,16,3.0,2023-05-30 18:00:00,
8916,7,37,2.0,2023-09-09 11:00:00,5.0
8917,638,24,1.0,2023-10-13 12:00:00,2.0
8918,718,3,,2023-12-29 17:00:00,3.0
8919,907,18,,2023-06-24 01:00:00,1.0
8920,512,8,3.0,2023-02-24 12:00:00,2.0
8921,220,32,,2023-05-24 20:00:00,5.0
8922,817,33,3.0,2023-06-03 23:00:00,5.0
8923,196,42,,2023-06-26 18:00:00,5.0
8924,89,3,1.0,2023-04-02 14:00:00,4.0
8925,364,21,2.0,2023-07-04 09:00:00,
8926,319,29,-1.0,2023-09-14 06:00:00,5.0
8927,996,30,1.0,2023-02-09 07:00:00,5.0
8928,792,26,1.0,2023-02-04 06:00:00,
8929,242,43,1.0,2023-07-28 13:00:00,5.0
8930,73,38,2.0,2023-10-03 12:00:00,2.0
8931,903,7,1.0,2023-12-15 04:00:00,4.0
8932,437,46,,2023-08-23 03:00:00,1.0
8933,97,27,3.0,2023-07-09 11:00:00,3.0
8934,354,47,1.0,2023-04-16 18:00:00,5.0
8935,671,4,1.0,2023-08-05 23:00:00,4.0
8936,896,25,-1.0,2024-02-01 10:00:00,1.0
8937,533,32,2.0,2024-01-11 09:00:00,3.0
8938,918,49,-1.0,2023-05-08 06:00:00,5.0
8939,825,40,-1.0,2023-06-03 03:00:00,1.0
8940,422,14,-1.0,2023-11-21 00:00:00,5.0
8941,395,8,,2023-10-28 18:00:00,1.0
8942,586,23,,2023-10-08 02:00:00,1.0
8943,651,4,3.0,2023-05-18 12:00:00,5.0
8944,506,33,3.0,2023-05-18 22:00:00,1.0
8945,645,15,2.0,2023-10-28 21:00:00,3.0
8946,554,36,-1.0,2023-12-21 23:00:00,4.0
8947,964,42,3.0,2023-09-06 02:00:00,5.0
8948,302,15,2.0,2023-02-04 16:00:00,4.0
8949,457,29,3.0,2023-05-25 06:00:00,3.0
8950,375,9,1.0,2023-11-15 11:00:00,4.0
8951,897,48,1.0,2023-01-03 06:00:00,2.0
8952,186,39,1.0,2023-05-24 19:00:00,3.0
8953,108,16,-1.0,2023-09-20 17:00:00,1.0
8954,547,21,,2023-03-03 17:00:00,2.0
8955,147,30,3.0,2023-07-23 01:00:00,3.0
8956,706,36,-1.0,2023-12-01 22:00:00,1.0
8957,713,5,-1.0,2023-05-19 23:00:00,2.0
8958,347,18,2.0,2023-09-08 16:00:00,
8959,721,50,-1.0,2023-07-25 06:00:00,
8960,605,13,3.0,2023-08-30 13:00:00,2.0
8961,279,10,1.0,2024-02-14 15:00:00,
8962,320,26,2.0,2023-07-31 19:00:00,
8963,524,33,-1.0,2023-10-04 21:00:00,4.0
8964,589,37,2.0,2023-08-17 18:00:00,3.0
8965,719,17,-1.0,2023-02-02 00:00:00,5.0
8966,939,29,-1.0,2023-03-28 01:00:00,4.0
8967,459,3,,2024-01-31 20:00:00,
8968,998,19,2.0,2023-11-01 15:00:00,1.0
8969,221,8,-1.0,2023-12-20 05:00:00,1.0
8970,558,16,-1.0,2023-07-08 12:00:00,
8971,579,40,2.0,2023-04-24 05:00:00,3.0
8972,620,30,1.0,2023-03-28 15:00:00,2.0
8973,270,17,,2024-01-07 10:00:00,2.0
8974,1000,39,1.0,2023-02-09 15:00:00,2.0
8975,106,32,1.0,2023-12-02 18:00:00,2.0
8976,515,16,,2023-04-14 10:00:00,1.0
8977,204,31,2.0,2023-03-15 07:00:00,
8978,428,17,-1.0,2023-07-04 06:00:00,4.0
8979,31,13,2.0,2023-10-07 08:00:00,2.0
8980,615,39,,2023-08-04 22:00:00,5.0
8981,441,12,1.0,2023-12-22 13:00:00,4.0
8982,518,43,,2023-06-04 05:00:00,5.0
8983,508,2,1.0,2023-06-26 19:00:00,
8984,858,1,3.0,2023-01-29 16:00:00,5.0
8985,926,22,2.0,2023-05-24 00:00:00,5.0
8986,996,4,3.0,2023-07-26 00:00:00,5.0
8987,570,7,1.0,2023-02-10 06:00:00,1.0
8988,713,3,,2024-01-31 04:00:00,5.0
8989,33,14,-1.0,2023-04-24 01:00:00,
8990,373,12,1.0,2023-07-18 05:00:00,4.0
8991,326,4,2.0,2024-02-02 17:00:00,2.0
8992,704,6,,2023-09-21 08:00:00,2.0
8993,637,28,,2023-09-06 23:00:00,1.0
8994,643,39,-1.0,2023-05-29 20:00:00,3.0
8995,775,27,,2023-08-09 19:00:00,
8996,658,3,-1.0,2023-03-24 22:00:00,2.0
8997,59,18,,2023-02-20 05:00:00,4.0
8998,996,25,3.0,2023-07-27 03:00:00,2.0
8999,514,4,-1.0,2023-10-10 15:00:00,
9000,749,42,1.0,2023-05-31 00:00:00,5.0
9001,980,26,2.0,2023-09-28 10:00:00,3.0
9002,327,37,2.0,2023-12-25 17:00:00,5.0
9003,650,21,1.0,2024-02-20 18:00:00,
9004,944,5,3.0,2023-12-03 06:00:00,1.0
9005,577,5,,2023-12-24 09:00:00,1.0
9006,932,23,-1.0,2023-11-29 05:00:00,1.0
9007,390,27,1.0,2023-03-09 17:00:00,4.0
9008,986,12,1.0,2023-01-23 08:00:00,5.0
9009,911,28,,2024-01-01 06:00:00,4.0
9010,600,29,,2023-11-29 02:00:00,
9011,163,23,-1.0,2023-06-25 12:00:00,2.0
9012,896,28,-1.0,2023-09-27 00:00:00,3.0
9013,282,35,,2023-05-27 03:00:00,1.0
9014,143,40,-1.0,2023-12-16 17:00:00,4.0
9015,235,15,,2023-10-24 08:00:00,3.0
9016,951,11,-1.0,2023-04-23 20:00:00,
9017,905,1,2.0,2023-07-29 15:00:00,3.0
9018,554,48,,2023-09-29 10:00:00,4.0
9019,447,39,-1.0,2023-07-14 06:00:00,4.0
9020,614,26,-1.0,2023-06-17 13:00:00,1.0
9021,500,41,1.0,2023-03-19 06:00:00,5.0
9022,956,3,-1.0,2024-01-28 17:00:00,3.0
9023,427,35,-1.0,2023-04-30 16:00:00,5.0
9024,468,11,3.0,2023-05-07 06:00:00,3.0
9025,463,21,3.0,2023-03-10 13:00:00,4.0
9026,481,10,3.0,2023-05-23 09:00:00,4.0
9027,656,8,1.0,2023-05-25 20:00:00,1.0
9028,892,14,1.0,2024-02-03 00:00:00,3.0
9029,918,32,1.0,2023-03-16 16:00:00,
9030,458,13,2.0,2023-06-08 05:00:00,3.0
9031,210,28,3.0,2023-05-21 08:00:00,4.0
9032,355,14,-1.0,2023-10-27 20:00:00,1.0
9033,688,36,-1.0,2024-02-06 17:00:00,5.0
